scenario,process,commodity,2017,2020,2025,2030,2035,2040,2045,2050,2055,2060
HDGIMP70,HDG93PP-BYP,HDGPROD,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704
HDGIMP70,HDG93PP-DSMR1N,HDGDPROD,,1269.816857,2992.837353,4614.187185,6205.159364,4935.342507,3931.122639,,,
HDGIMP70,HDG93PP-DSMRCC1N,HDGDPROD,,,,529.5632302,1059.12646,2118.252921,1530.437735,3590.438701,3590.438701,3590.438701
HDGIMP70,HDG93PP-ELY1N,HDGPROD,,,,323.5226378,670.3350429,1464.868206,5153.881485,6899.773784,6899.773784,6899.773784
HDGIMP70,HDG93PP-IMP,HDGSTG,,,,,,5127.038721,12841.63436,26817.91511,26817.91511,26817.91511
HDGIMP72,HDG93PP-BYP,HDGPROD,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704
HDGIMP72,HDG93PP-DSMR1N,HDGDPROD,,1466.667019,2992.837353,4614.187185,6205.159364,4728.971516,3931.122639,,,
HDGIMP72,HDG93PP-DSMRCC1N,HDGDPROD,,,,529.5632302,1059.12646,2118.252921,1530.437735,3590.438701,3590.438701,3590.438701
HDGIMP72,HDG93PP-ELY1N,HDGPROD,,,,323.5226378,670.3350429,1453.778545,4786.977646,6133.547638,6133.547638,6133.547638
HDGIMP72,HDG93PP-IMP,HDGSTG,,,,,,5233.60276,13208.5382,27584.14125,27584.14125,27584.14125
HDGIMP74,HDG93PP-BYP,HDGPROD,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704
HDGIMP74,HDG93PP-DSMR1N,HDGDPROD,,1466.667019,2992.837353,4614.187185,6205.159364,4468.741004,3931.122639,,,
HDGIMP74,HDG93PP-DSMRCC1N,HDGDPROD,,,,529.5632302,1059.12646,2118.252921,1530.437735,3590.438701,3590.438701,3590.438701
HDGIMP74,HDG93PP-ELY1N,HDGPROD,,,,323.5226378,670.3350429,1432.108232,4420.073807,5367.321492,5367.321492,5367.321492
HDGIMP74,HDG93PP-IMP,HDGSTG,,,,,,5298.800458,13575.44204,28350.3674,28350.3674,28350.3674
HDGIMP76,HDG93PP-BYP,HDGPROD,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704
HDGIMP76,HDG93PP-DSMR1N,HDGDPROD,,1466.667019,2992.837353,4614.187185,6205.159364,4165.749043,3931.122639,,,
HDGIMP76,HDG93PP-DSMRCC1N,HDGDPROD,,,,529.5632302,1059.12646,2118.252921,1530.437735,3590.438701,3590.438701,3590.438701
HDGIMP76,HDG93PP-ELY1N,HDGPROD,,,,323.5226378,670.3350429,1401.38109,4053.169968,4158.997006,4601.095346,4601.095346
HDGIMP76,HDG93PP-IMP,HDGSTG,,,,,,5325.248142,13942.34588,27716.61547,29116.59355,29116.59355
HDGIMP78,HDG93PP-BYP,HDGPROD,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704
HDGIMP78,HDG93PP-DSMR1N,HDGDPROD,,1466.667019,2992.837353,4614.187185,6205.159364,3922.503373,3931.122639,,,
HDGIMP78,HDG93PP-DSMRCC1N,HDGDPROD,,,,529.5632302,1059.12646,2118.252921,1530.437735,2904.168868,3211.249132,3211.249132
HDGIMP78,HDG93PP-ELY1N,HDGPROD,,,,323.5226378,670.3350429,1381.163921,3686.266129,3907.348572,4214.428836,4214.428836
HDGIMP78,HDG93PP-IMP,HDGSTG,,,,,,5386.539293,14309.24971,27706.65351,29884.13174,29884.13174
HDGIMP80,HDG93PP-BYP,HDGPROD,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704
HDGIMP80,HDG93PP-DSMR1N,HDGDPROD,,1466.667019,2992.837353,4614.187185,6205.159364,3670.271703,3931.122639,,,
HDGIMP80,HDG93PP-DSMRCC1N,HDGDPROD,,,,529.5632302,1059.12646,2118.252921,1530.437735,2126.927986,2385.931124,2385.745956
HDGIMP80,HDG93PP-ELY1N,HDGPROD,,,,323.5226378,670.3350429,1358.340866,3319.362291,3825.687177,4142.246567,4142.020251
HDGIMP80,HDG93PP-IMP,HDGSTG,,,,,,5433.363462,14676.15355,27823.17947,30125.42958,30123.78364
HDGIMP82,HDG93PP-BYP,HDGPROD,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704,1003.179704
HDGIMP82,HDG93PP-DSMR1N,HDGDPROD,,1466.667019,2992.837353,4614.187185,6205.159364,2945.461887,3931.122639,,,
HDGIMP82,HDG93PP-DSMRCC1N,HDGDPROD,,,,529.5632302,1059.12646,2118.252921,1530.437735,1382.760508,1575.176316,1575.21118
HDGIMP82,HDG93PP-ELY1N,HDGPROD,,,,323.5226378,670.3350429,1238.141737,2952.458452,3749.33462,4051.702318,4051.757103
HDGIMP82,HDG93PP-IMP,HDGSTG,,,,,,5076.381122,15043.05739,27949.58535,30203.5991,30204.0075
