scenario,process,2017,2020,2025,2030,2035,2040,2045,2050,2055,2060
CCUS100,ELC-CHP-OUT,8933.843369,11031.89277,9185.050201,2845.462935,,,,,,
CCUS100,ELC-REN-SPV-OUT,6898.005873,19521.32096,42822.12924,185551.5998,374875.3041,406531.6632,410062.18,422499.9013,389512.1924,371981.1023
CCUS100,ELC-REN-WND-OUT,2162.590627,3548.122285,19185.28806,34466.66261,72476.99485,140839.396,129301.8605,89215.95258,109316.8172,127137.4859
CCUS100,ELC11PP-ANS1E,4428.669988,2979.785302,2979.785302,,,,,,,
CCUS100,ELC14PP-BSCTP1E,229808.272,228699.2526,174961.4616,8922.780973,,,,,,
CCUS100,ELC14PP-BSCTP1N,,,42591.0556,,,,,,,
CCUS100,ELC14PP-IGCC1E,1286.331115,2337.151658,2337.151658,2045.683358,,,,,,
CCUS100,ELC51NGL-NGLCCwCHP1E,21251.71565,21251.71565,21251.71565,21251.71565,19914.31928,16251.41486,12588.51044,,,
CCUS100,ELC51PP-NGLCC1E,92656.8095,82314.5703,68263.06643,158299.5692,110054.319,96580.80774,,,,
CCUS100,ELC51PP-NGLCC1N,,13858.93683,40146.89746,105462.9102,46993.667,16114.60835,,,,
CCUS100,ELC51PP-NGLCCCC1N,,,,,,,,71434.65753,71306.31657,71305.47605
CCUS100,ELC51PP-NGLCT1N,,,,5129.133316,,,,,,
CCUS100,ELC62PP-NURAPR1N,,9631.717786,48158.58893,48158.58893,48158.58893,48158.58893,48158.58893,48158.58893,48158.58893,48158.58893
CCUS100,ELC62PP-NUROPR1E,76905.34471,78429.70197,78429.70197,78429.70197,71549.90355,57790.30672,30271.11304,30271.11304,9631.717786,9631.717786
CCUS100,ELC62PP-NURPWR1E,56329.79196,57446.3168,33367.02233,13759.59684,,,,,,
CCUS100,ELC63PP-EUROPR1E,14699.79515,14445.39578,14445.39578,,,,,,,
CCUS100,ELC64PP-GHY1E,2264.558089,2772.567527,2772.567527,2772.567527,2772.567527,2772.567527,2772.567527,2772.567527,2772.567527,2772.567527
CCUS100,ELC65PP-PHY1E,,4186.046512,4186.046512,4186.046512,4186.046512,5148.893721,4186.046512,4186.046512,4186.046512,4186.046512
CCUS100,ELC65PP-PHY1N,,,,445.324097,1603.166749,1971.916744,1603.166749,1603.166749,1603.166749,1603.166749
CCUS100,ELC66PP-SHY04MW1E,7.373502813,6.222492837,6.222492837,6.222492837,6.222492837,6.222492837,6.222492837,6.222492837,6.222492837,6.222492837
CCUS100,ELC66PP-SHY3MW1E,151.5552024,92.45572667,92.45572667,92.45572667,92.45572667,92.45572667,92.45572667,92.45572667,92.45572667,92.45572667
CCUS100,ELC66PP-SHY3MW1N,,38.56192744,152.4948949,310.2482344,508.3163163,508.3163163,508.3163163,508.3163163,508.3163163,508.3163163
CCUS100,ELC82PP-SPV1E,6898.005873,6898.005873,6898.005873,6832.141291,6898.005873,,,,,
CCUS100,ELC82PP-SPV1N,,12623.31508,35924.12336,189157.8675,389345.1146,430772.2951,502806.9155,502806.9155,502806.9155,502806.9155
CCUS100,ELC83PP-BMS1E,3728.815687,3728.815687,3728.815687,3728.815687,3728.815687,3728.815687,3728.815687,3728.815687,3728.815687,3728.815687
CCUS100,ELC83PP-BMS1N,,5035.258732,6174.588406,6875.71436,8628.529244,8628.529244,8628.529244,8628.529244,8628.529244,8628.529244
CCUS100,ELC83PP-BMSLFG1E,,,,,409.1682583,403.6492125,604.3355156,604.3355156,569.9104674,566.3544778
CCUS100,ELC83PP-BMSLFG1N,604.3355156,604.3355156,604.3355156,604.3355156,604.3355156,604.3355156,604.3355156,604.3355156,604.3355156,604.3355156
CCUS100,ELC89PP-WND1E,2162.590627,2299.06493,2526.522102,2753.979274,2753.979274,,,,,
CCUS100,ELC89PP-WND1N,,321.7268945,10544.31253,13386.52268,54407.54351,53919.05343,54407.54351,54407.54351,54115.03763,54407.54351
CCUS100,ELC89PP-WNDOFF1N,,927.3304605,6114.453421,24029.99838,27394.19816,118264.7539,118971.1618,118971.1618,118971.1618,118971.1618
CCUS100,ELC90PP-MSW1E,686.9926559,1483.084718,1483.084718,1483.084718,1483.084718,1483.084718,1483.084718,1483.084718,1483.084718,1483.084718
CCUS100,ELC90PP-MSWOFF1E,9346.957555,7603.00984,7603.00984,7603.00984,7603.00984,7603.00984,7603.00984,7603.00984,7603.00984,7603.00984
CCUS100,ELC92PP-OCE1E,489.6934801,489.4823309,489.4823309,489.4823309,489.4823309,489.4823309,489.4823309,489.4823309,489.4823309,489.4823309
CCUS100,ELC92PP-OCE1N,,1.928096372,1.928096372,1.928096372,1.928096372,1.928096372,1.928096372,1.928096372,1.928096372,1.928096372
CCUS100,ELC93PP-HDGMCFC1E,1428.193567,1428.193567,1428.193567,1428.193567,1428.193567,1428.193567,1428.193567,1428.193567,1428.193567,1428.193567
CCUS100,ELC93PP-HDGMCFC1N,,1418.377804,6424.417112,11332.29879,18203.33313,37834.85983,37834.85983,37834.85983,37834.85983,37834.85983
